1,0.1,0,0,0,4736.69815520495,4736.69815520495,4736.69815520495
1,0.2,0,0,0,4736.69815520495,4735.3980121702,5058.76604680202
1,0.3,0,0,0,4736.69815520495,4913.14250976255,6254.73500465663
1,0.4,1,0,0,4736.69815520495,10060.8070519203,12109.4344260804
1,0.5,3,1,1,4736.69815520495,35821.8781470113,43519.2394180418
1,0.6,1,0,0,4736.69815520495,62295.6803060028,8884.46225279539
1,0.7,0,1,0,4736.69815520495,25586.2789215118,14070.0742627196
1,0.8,0,0,0,4736.69815520495,40823.9241925092,20595.8855680218
1,0.9,0,0,0,4736.69815520495,24956.9688566827,6251.44390519927
1,1,0,0,0,4736.69815520495,8731.49850665914,5625.81300105051
2,0.1,0,0,0,3683.68690000427,3683.68690000427,3737.99660801728
2,0.2,0,0,0,3683.68690000427,3681.20088250761,3798.80961546028
2,0.3,0,0,0,3683.68690000427,4185.44915543295,4600.10208150125
2,0.4,1,0,0,3683.68690000427,11844.5861192784,13168.1502184996
2,0.5,8,1,1,3683.68690000427,31631.321294784,27383.9284004629
2,0.6,9,0,0,3683.68690000427,52024.7105129623,16017.3067859014
2,0.7,4,0,0,3683.68690000427,44964.1757112342,4328.45097364607
2,0.8,2,0,0,3683.68690000427,11743.1670187576,3849.18705010948
2,0.9,2,0,0,3683.68690000427,8273.38417210009,44771.4338886731
2,1,0,0,0,3683.68690000427,7228.6275708535,6475.93301369573
3,0.1,0,0,0,4780.98117678462,4780.98117678462,4223.47165936474
3,0.2,0,0,1,4780.98117678462,4853.74470144155,26977.9607367009
3,0.3,0,0,0,4780.98117678462,8176.51360636742,7056.85258186225
3,0.4,3,1,1,4780.98117678462,17905.6148756036,20390.4192756625
3,0.5,3,1,1,4780.98117678462,35961.0815327688,19281.9446526276
3,0.6,1,0,0,4780.98117678462,27331.0016635836,27806.8589122303
3,0.7,1,1,0,4780.98117678462,24456.1871764496,5201.99787643525
3,0.8,1,1,0,4780.98117678462,34678.819713716,12517.8893193443
3,0.9,0,0,0,4780.98117678462,15993.8808079809,4333.41839888775
3,1,2,1,0,4780.98117678462,39858.2012623332,4520.7200392449
4,0.1,0,0,0,4187.79565501931,4116.84735914147,4305.24218748736
4,0.2,1,0,0,4187.79565501931,4107.63174808859,4387.66481665865
4,0.3,1,0,0,4187.79565501931,4478.40766217576,5423.05410707113
4,0.4,1,0,0,4187.79565501931,9818.89621594541,10186.5972731766
4,0.5,8,1,1,4187.79565501931,37165.920427384,32135.5220253078
4,0.6,5,1,0,4187.79565501931,39092.988475453,36746.1201572778
4,0.7,1,0,0,4187.79565501931,29315.4685164985,5379.52690623734
4,0.8,2,1,0,4187.79565501931,20721.0441427804,3984.47327685407
4,0.9,2,1,0,4187.79565501931,25179.0036957587,4240.88963884452
4,1,3,0,1,4187.79565501931,8210.68260748859,19757.3882401423
5,0.1,0,0,0,3493.10897397859,3493.10897397859,3493.10897397859
5,0.2,0,0,0,3493.10897397859,3491.03792749988,3449.4470499247
5,0.3,1,0,0,3493.10897397859,3668.90814110781,3877.73847073615
5,0.4,1,0,0,3493.10897397859,13023.6309361258,9987.96521453546
5,0.5,4,2,1,3493.10897397859,30573.3978281538,68702.3539019763
5,0.6,4,0,1,3493.10897397859,23777.6945499176,42295.9408968121
5,0.7,5,0,0,3493.10897397859,5569.70030719481,3577.6594731426
5,0.8,7,1,1,3493.10897397859,28519.3284696379,21592.3573856712
5,0.9,4,0,0,3493.10897397859,15726.7738486401,3798.9575870326
5,1,2,0,0,3493.10897397859,4978.09582836727,4958.34161045696
6,0.1,0,0,0,3732.40194690455,3732.40212383429,3894.85614946282
6,0.2,0,0,0,3732.40194690455,3770.98482577773,3499.56700151313
6,0.3,0,0,0,3732.40194690455,8297.71669435572,7318.89926963599
6,0.4,3,1,1,3732.40194690455,17250.1929061373,20730.7966732836
6,0.5,3,1,1,3732.40194690455,39380.3367681784,23064.6985961739
6,0.6,0,1,0,3732.40194690455,32913.5073626774,6145.42409755342
6,0.7,0,1,0,3732.40194690455,18856.7495846422,42123.978088287
6,0.8,2,1,0,3732.40194690455,15567.5359977983,4042.57812930732
6,0.9,1,0,0,3732.40194690455,9598.99265731552,5194.42868884196
6,1,1,0,0,3732.40194690455,22240.0107385319,3816.89296095266
7,0.1,0,0,0,3572.74280589705,3572.74280589705,4528.83634656706
7,0.2,0,0,0,3572.74280589705,3455.98789308157,4358.95988612091
7,0.3,1,0,0,3572.74280589705,4091.27783370813,3634.21934329746
7,0.4,2,0,0,3572.74280589705,12245.6206525542,9215.05888271015
7,0.5,4,1,1,3572.74280589705,23200.8597277862,20076.4691970537
7,0.6,0,0,1,3572.74280589705,54800.2763829394,29664.619259878
7,0.7,0,0,1,3572.74280589705,7043.6679588309,28242.1557636405
7,0.8,0,0,1,3572.74280589705,7660.70352789729,20690.146516904
7,0.9,1,0,1,3572.74280589705,16664.2923111093,19064.6380072325
7,1,1,0,1,3572.74280589705,5709.66519124186,15282.298096912
