1,0.1,0,0,0,76.6834398842586,75.1846356628272,74.7353999978403
1,0.2,2,0,0,272.005810451399,82.1705753102953,75.281884272445
1,0.3,9,0,0,1113.29649478716,113.939875874415,108.76303846277
1,0.4,12,0,0,1478.7599398406,337.911310437212,241.365712977383
1,0.5,12,3,5,1252.19505726254,902.963024310149,601.091601127214
1,0.6,3,2,1,516.774650718604,707.96366706593,372.740266001882
1,0.7,2,4,0,285.397712717994,543.573272576832,114.661614411099
1,0.8,1,0,0,239.289823942655,241.399173812136,110.934099152812
1,0.9,1,0,0,230.830760569397,199.97769974476,110.004055087406
1,1,1,0,0,177.480918530695,274.12613709075,104.360541111776
2,0.1,0,0,0,60.7619980552659,60.7619980552659,60.7619980552659
2,0.2,0,0,0,64.8855384048782,62.9177846394063,60.8444883373016
2,0.3,3,0,0,223.407234795293,80.0267223216726,70.8122853797284
2,0.4,9,0,0,821.997275973548,318.369517861223,177.554794554965
2,0.5,15,3,3,1581.39757399684,609.410877671002,497.630340683632
2,0.6,3,0,0,717.949929065398,440.233278087867,239.666342336865
2,0.7,3,0,0,333.765263361696,194.370850675791,101.396865355624
2,0.8,2,0,0,241.546567341284,146.917802201787,97.860725810585
2,0.9,1,0,0,183.076169372886,120.450141893639,93.8425664179701
2,1,0,0,0,142.525131914194,152.119483279234,88.1166948523002
3,0.1,0,0,0,70.2074219536293,70.2074219536293,70.2074500779063
3,0.2,0,0,0,128.484428366944,76.6015279254096,71.9233309297411
3,0.3,6,0,0,760.294237933147,157.037160562976,155.949958931914
3,0.4,14,2,2,1874.66979659271,472.037048299342,365.804413790131
3,0.5,15,4,3,1304.16820695934,852.453378605927,467.25938687172
3,0.6,3,2,0,594.239655075735,648.73487182745,198.201244378487
3,0.7,1,2,0,347.875159874396,368.309655633386,111.831150488133
3,0.8,1,0,0,279.451096494278,238.819529080769,107.893043601448
3,0.9,2,0,0,252.44087756543,185.156907660505,104.725770505343
3,1,1,0,0,185.437975989316,181.101671275577,99.2295787079794
4,0.1,0,0,0,65.4717378621619,64.5693325991855,64.2755617890908
4,0.2,2,0,0,223.934077240064,70.5170589141669,64.787357494923
4,0.3,8,0,0,1033.93591104969,100.127439837287,101.422913949969
4,0.4,12,0,0,1574.72661535651,312.118462265501,225.449810309826
4,0.5,15,3,4,1339.8562902464,942.916665534549,600.854562547668
4,0.6,4,2,1,588.526387161348,828.997334771756,360.91984685299
4,0.7,2,3,0,336.412933821687,556.082582059679,104.921129736341
4,0.8,2,4,0,289.500685963193,499.982695832898,101.183943995949
4,0.9,2,1,0,262.444845992002,232.789391801014,99.4874548462108
4,1,2,0,0,203.674280080499,247.514547110683,93.6442505157172
5,0.1,0,0,0,51.1371712001597,51.1371712001597,51.1371712001597
5,0.2,0,0,0,52.7036526488429,52.2938113324525,51.1809960093419
5,0.3,1,0,0,173.165431970494,68.3110307853932,60.8813667178806
5,0.4,7,0,0,741.101057749978,301.620814497145,167.334851893628
5,0.5,15,3,3,1584.11543090483,736.115374289644,486.99285865848
5,0.6,4,0,0,735.704450628804,462.382360582347,230.840443330294
5,0.7,3,0,0,337.469041507229,182.772071358663,91.694760736199
5,0.8,2,0,0,227.479157099739,134.132489777454,87.7425363226001
5,0.9,1,0,0,161.079676250244,113.019887145772,83.717109405012
5,1,0,0,0,118.429026543635,133.500662237615,78.073575135129
6,0.1,0,0,0,59.839994862597,59.839994862597,59.8400592875703
6,0.2,0,0,0,105.10554238509,64.9896722226908,61.7086000140032
6,0.3,5,0,0,694.099419120465,143.420202354217,148.19813544936
6,0.4,14,2,2,1844.82259833155,461.502782255542,357.278731803194
6,0.5,15,4,3,1371.0512022174,831.382417414118,466.159239789297
6,0.6,5,2,1,644.526121705063,682.964308902949,327.851062160679
6,0.7,2,0,0,397.982847423594,376.039260545016,101.801030275041
6,0.8,3,0,0,326.371202053697,246.305591190962,98.2621315868893
6,0.9,3,1,0,284.309709796353,191.203759286444,94.7039990846328
6,1,2,0,0,206.973134391651,158.021628822627,89.0801919816055
7,0.1,0,0,0,57.1744159679633,57.1744159679633,57.1744159679633
7,0.2,0,0,0,57.1744159679633,57.1744159679633,57.1741362312745
7,0.3,0,0,0,117.382067264818,78.0063964490049,64.7509349486087
7,0.4,5,0,0,645.635532710049,352.412554182108,204.390277299016
7,0.5,18,5,3,1747.6370148301,920.254928111245,556.952064345694
7,0.6,8,0,2,1061.36757087689,570.719148285344,472.724163245191
7,0.7,6,0,2,727.222525528548,543.503537055885,330.595429404959
7,0.8,5,1,2,716.684094691247,518.832564154385,320.614723615834
7,0.9,4,3,2,677.878796196294,634.150496779604,307.791987401661
7,1,2,4,1,583.575186937472,710.305120322461,277.114210580824
