1,0.1,0,0,0,137.082246545467,137.698250058897,137.306483908313
1,0.2,2,0,0,137.082246545467,141.8808748489,138.039843962468
1,0.3,5,0,0,137.082246545467,188.351680651112,180.259517422768
1,0.4,5,0,0,137.082246545467,459.141009587899,483.099146312881
1,0.5,5,2,2,137.082246545467,1316.78544840638,778.2372891202
1,0.6,0,1,0,137.082246545467,1202.70147073018,281.45943769672
1,0.7,0,2,0,137.082246545467,929.874012786435,137.808952358959
1,0.8,0,0,0,137.082246545467,961.599384727529,137.727247538794
1,0.9,0,0,0,137.082246545467,615.568270975884,136.185205798835
1,1,0,0,0,137.082246545467,581.024889093168,139.092569862159
1,1.1,0,0,0,137.082246545467,373.639922357881,138.411566722354
1,1.2,0,0,0,137.082246545467,519.40762468008,157.433838484486
1,1.3,0,0,0,137.082246545467,234.3622077797,137.112850915393
1,1.4,0,1,0,137.082246545467,577.309713182131,137.330045241172
1,1.5,0,0,0,137.082246545467,198.357177235529,136.656876942844
1,1.6,0,0,0,137.082246545467,351.781845349342,138.065110570767
1,1.7,1,0,0,137.082246545467,187.977201021744,159.337030208816
1,1.8,0,0,0,137.082246545467,266.428178144361,141.001828124666
1,1.9,0,0,0,137.082246545467,195.642124739101,130.52313946158
1,2,1,0,0,137.082246545467,325.954495947378,133.691486523074
2,0.1,0,0,0,97.4207077565453,97.4207077565453,97.4207077565453
2,0.2,0,0,0,97.4207077565453,99.7174687626174,95.9796099759079
2,0.3,4,0,0,97.4207077565453,123.233338683351,140.269186693543
2,0.4,9,0,0,97.4207077565453,424.56629101165,311.596699670543
2,0.5,14,3,2,97.4207077565453,1949.14353942507,742.038035855774
2,0.6,2,1,0,97.4207077565453,1256.4007849133,441.984970624129
2,0.7,1,0,0,97.4207077565453,324.979405684743,110.402266873648
2,0.8,1,0,0,97.4207077565453,452.680943868144,110.317838598611
2,0.9,0,0,0,97.4207077565453,200.302589760483,108.701309980614
2,1,0,0,0,97.4207077565453,324.45816174639,107.712217774445
2,1.1,0,0,0,97.4207077565453,229.882430282873,96.6824049157141
2,1.2,0,0,0,97.4207077565453,280.42334420839,96.5166807231736
2,1.3,0,0,0,97.4207077565453,168.241716982302,97.4194381329916
2,1.4,0,0,0,97.4207077565453,166.114758310301,97.1141739193746
2,1.5,0,0,0,97.4207077565453,130.500753823184,106.478436138113
2,1.6,0,0,0,97.4207077565453,172.842717054827,97.5738517855338
2,1.7,1,0,0,97.4207077565453,198.760517701807,98.102939446494
2,1.8,1,0,0,97.4207077565453,125.906891986493,100.718707663911
2,1.9,1,0,0,97.4207077565453,176.743982373459,99.4170729917019
2,2,1,0,0,97.4207077565453,229.90465742799,103.019085716697
3,0.1,0,0,0,125.105783868085,125.105783868085,126.743900060916
3,0.2,0,0,0,125.105783868085,128.888219109258,137.253426411441
3,0.3,7,0,0,125.105783868085,286.844099164565,246.677955670461
3,0.4,12,1,1,125.105783868085,760.75450043787,656.599941638522
3,0.5,15,3,1,125.105783868085,1325.66734269791,507.170169639621
3,0.6,4,1,0,125.105783868085,1036.7045395775,238.322684862375
3,0.7,3,1,0,125.105783868085,855.908492309484,128.596831009366
3,0.8,1,0,0,125.105783868085,774.637906157497,134.830446684829
