1,0.1,0,0,0,52.3407664154323,52.6435428073445,52.4545364870585,156.613002880632,152.027793059069,151.842509524507
1,0.2,2,0,0,52.3407664154323,56.7861485113186,52.7719197450292,713.233714363552,156.525549082233,152.59503260714
1,0.3,8,0,0,52.3407664154323,65.1975304057284,69.1070414320122,4168.64690055267,252.697512529892,175.992250347499
1,0.4,11,0,0,52.3407664154323,168.012376418736,184.614475924797,5610.78403325761,604.095748776914,526.095398449248
1,0.5,10,3,2,52.3407664154323,501.366185893171,271.859906021175,4242.38364545017,1883.05465342013,1043.49231354983
1,0.6,1,1,0,52.3407664154323,485.116524045272,123.070791253823,1718.39929135969,1749.28163272632,671.214864884406
1,0.7,1,1,0,52.3407664154323,392.175795636751,54.3529417561572,897.104441108779,1143.13278487444,301.664694661012
1,0.8,1,2,0,52.3407664154323,375.245969660277,53.5971803488535,799.342001539057,1011.07002564049,289.560517307142
1,0.9,1,0,0,52.3407664154323,355.375307522785,53.3569893994995,705.680465408131,407.812904464829,277.807257875373
1,1,0,0,0,52.3407664154323,333.299948263747,53.8244529727698,517.600711417034,332.977877060511,256.973722971979
2,0.1,0,0,0,41.0392830570187,41.0392830570187,41.0392830570187,127.99066505249,127.99066505249,127.99066505249
2,0.2,0,0,0,41.0392830570187,42.0973148630012,41.1237669700629,167.930098333019,134.50713656391,128.048616613392
2,0.3,4,0,0,41.0392830570187,46.1630604101085,44.8080996059802,1114.80838209655,184.543060162411,159.763708192893
2,0.4,10,0,0,41.0392830570187,183.601023753174,112.216138588008,3564.65295078507,752.449307671313,413.375315672587
2,0.5,15,2,2,41.0392830570187,388.195465840564,400.759090144349,5986.85086146401,1570.81608187683,1413.65445516063
2,0.6,2,1,0,41.0392830570187,608.811187572337,117.632298640018,2653.66689936175,1554.94973955112,705.781148723929
2,0.7,2,0,0,41.0392830570187,297.950419167373,44.6410624270723,1175.79949875681,610.025072713222,277.762775085474
2,0.8,2,0,0,41.0392830570187,206.762006259262,44.5087420505056,833.94881657149,629.429956251893,265.491021444103
2,0.9,0,0,0,41.0392830570187,133.15794327389,43.0632308919938,608.565702468698,363.154194767492,253.87308933791
2,1,1,0,0,41.0392830570187,97.6689456614922,42.4081706369263,459.644245804582,282.975444194771,233.138216339226
3,0.1,0,0,0,48.708670713139,48.708670713139,48.6580867681113,141.311526770254,141.311526770254,141.233324630052
3,0.2,0,0,0,48.708670713139,51.5242835560738,52.3514860289806,279.551702843386,148.285258853731,143.415249398945
3,0.3,6,0,0,48.708670713139,88.0355758093107,104.153521012338,2514.33408618289,363.607622927645,326.973624694776
3,0.4,13,2,2,48.708670713139,260.846380690143,255.523647618417,7148.46265270812,911.238340246792,784.140712948058
3,0.5,15,3,1,48.708670713139,501.073628411745,191.441873571221,5416.85649079941,1838.04610797847,795.98871640983
3,0.6,3,1,1,48.708670713139,446.268935853088,196.470257147694,2377.12846968051,1597.25235098277,840.434408870719
