1,0,1.2,0.1,1,0,11.6245860908921,45
1,0,1.2,0.1,1,0,9.9127119473655,47
1,0,1.2,0.1,1,0,10.4161773648021,49
1,0,1.2,0.1,1,0,11.0462063453336,49
1,0,1.2,0.1,1,0,11.6087198940006,49
1,0,1.2,0.1,1,0,9.56656263713261,48
1,0,1.2,0.1,1,0,10.0296541745573,49
1,0,1.2,0.1,1,0,12.4331861601654,48
1,0,1.2,0.1,0,3,15.5922548241967,49
1,0,1.2,0.1,1,0,9.87378864922202,47
1,0,1.2,0.1,1,0,15.3053604428527,49
1,0,1.2,0.1,0,1,36.1614939949303,48
1,0,1.2,0.1,1,0,11.6926968861259,49
1,0,1.2,0.1,1,0,10.613522034386,49
1,0,1.2,0.1,1,0,14.3938116265712,49
1,0,1.2,0.1,0,2,16.6687995436092,48
1,0,1.2,0.1,0,6,20.475352907702,48
1,0,1.2,0.1,0,4,25.2709054595289,47
1,0,1.2,0.1,1,0,11.0264886607423,47
1,0,1.2,0.1,1,0,10.6135229203246,49
1,0,1.2,0.1,1,0,11.2172326444872,50
1,0,1.2,0.1,0,2,22.4237733105701,49
1,0,1.2,0.1,1,0,9.89343483532232,46
1,0,1.2,0.1,1,0,9.56656343473636,50
1,0,1.2,0.1,1,0,21.8514748230727,49
1,0,1.2,0.1,1,0,9.5766275474553,48
1,0,1.2,0.1,0,6,31.3237749855397,49
1,0,1.2,0.1,1,0,14.1308560428883,49
1,0,1.2,0.1,0,1,16.5443208040536,49
1,0,1.2,0.1,1,0,10.3346767715246,48
1,0,1.2,0.1,1,0,12.3344022056341,48
1,0,1.2,0.1,0,1,13.9816738337873,47
1,0,1.2,0.1,1,0,10.9579614514746,46
1,0,1.2,0.1,1,0,12.1525172829124,49
1,0,1.2,0.1,1,0,12.5013255354537,48
1,0,1.2,0.1,0,7,19.8046810694792,47
1,0,1.2,0.1,1,0,12.1854339203252,49
1,0,1.2,0.1,1,0,12.1959825257278,49
1,0,1.2,0.1,1,0,11.4410078806351,47
1,0,1.2,0.1,1,0,10.3335384192558,48
1,0,1.2,0.1,1,0,13.5404339446491,48
