1,0,0,0,0,9.00678449925957,9.00678449925957,9.00678449925957
1,0.1,0,0,0,9.00678449925957,9.00678449925957,9.00678449925957
1,0.2,0,0,0,9.00678449925957,9.00678449925957,9.00678449925957
1,0.3,0,0,0,9.00678449925957,9.00678449925957,9.00678449925957
1,0.4,0,0,0,9.00678449925957,9.00678449925957,9.00678449925957
1,0.5,0,0,0,9.00678449925957,9.41211659919275,12.9318691542034
1,0.6,4,2,2,9.00678449925957,47.8797932888064,108.310566608892
1,0.7,8,5,3,9.00678449925957,152.771750637207,145.343090929565
1,0.8,11,6,3,9.00678449925957,245.364533617802,169.154640692092
1,0.9,9,3,0,9.00678449925957,339.5411793791,86.30695395648
1,1,9,1,0,9.00678449925957,453.064296310245,47.0190063455518
1,1.1,7,0,0,9.00678449925957,430.921179849553,27.0994863973306
1,1.2,6,0,0,9.00678449925957,308.541695362221,23.1453180061606
1,1.3,6,0,0,9.00678449925957,100.993427708022,20.6506379695229
1,1.4,5,0,0,9.00678449925957,94.4347886117046,19.9227190973645
1,1.5,5,0,0,9.00678449925957,75.6368108430759,19.2432460686443
1,1.6,5,1,0,9.00678449925957,84.7442673147596,18.9489252690829
1,1.7,4,2,0,9.00678449925957,64.6958852691994,18.1495603187823
1,1.8,5,2,0,9.00678449925957,65.086324269487,18.2189679204356
1,1.9,4,2,0,9.00678449925957,73.436162363262,18.123749266895
1,2,5,3,0,9.00678449925957,72.5852137605711,18.3951269263692
1,2.1,4,2,0,9.00678449925957,68.2352424198615,18.8396569419148
1,2.2,3,2,0,9.00678449925957,81.0928765305039,18.9684616444803
1,2.3,4,3,0,9.00678449925957,72.6775820016181,19.2552960321345
1,2.4,4,3,0,9.00678449925957,82.591181647669,20.0717104287466
1,2.5,3,2,0,9.00678449925957,81.5275709062357,20.5372682720021
1,2.6,3,2,0,9.00678449925957,101.772207733835,20.8809002271196
1,2.7,3,3,0,9.00678449925957,115.051256925062,21.65892118101
1,2.8,3,3,0,9.00678449925957,116.722095463928,22.0306256461958
1,2.9,3,2,0,9.00678449925957,94.6649213924084,23.1731590126448
1,3,2,2,0,9.00678449925957,88.9960519230728,23.2795062852646
1,0,0,0,0,12.9179008943736,12.9179008943736,12.9179008943736
1,0.1,0,0,0,12.9179008943736,12.9179008943736,12.9179008943736
1,0.2,0,0,0,12.9179008943736,12.9179008943736,12.9179008943736
1,0.3,0,0,0,12.9179008943736,12.9179008943736,12.9179008943736
1,0.4,0,0,0,12.9179008943736,12.9179008943736,12.9179008943736
1,0.5,0,0,0,12.9179008943736,12.9165149466361,12.868628074955
1,0.6,2,2,2,12.9179008943736,19.4167316665358,45.269609575453
1,0.7,7,5,3,12.9179008943736,89.118214621898,152.704475770353
1,0.8,11,3,3,12.9179008943736,231.443727715001,249.656086412179
1,0.9,11,4,0,12.9179008943736,299.018022567143,188.047122239952
1,1,10,3,0,12.9179008943736,349.734192602289,255.392926961442
1,1.1,8,2,0,12.9179008943736,324.571396091442,34.7678731875891
1,1.2,7,2,0,12.9179008943736,286.055412137471,26.8407352178174
1,1.3,5,0,0,12.9179008943736,229.572655484923,24.8289570100157
1,1.4,4,0,0,12.9179008943736,182.875136006597,23.2472216567016
1,1.5,4,0,0,12.9179008943736,154.762532846713,22.473698117244
1,1.6,4,0,0,12.9179008943736,150.769093526801,22.1156081992145
1,1.7,4,1,0,12.9179008943736,102.547277144567,21.3029764191523
1,1.8,4,1,0,12.9179008943736,112.113595722353,21.4721128111545
1,1.9,4,2,0,12.9179008943736,89.1489899446858,21.5247757132803
1,2,4,3,0,12.9179008943736,105.75142555824,21.8423276631488
1,2.1,4,2,0,12.9179008943736,93.830827016246,22.4384080553465
1,2.2,3,2,0,12.9179008943736,116.841089031405,22.4821682226555
1,2.3,4,3,0,12.9179008943736,107.939417495474,22.7619001261803
1,2.4,3,2,0,12.9179008943736,100.613382340175,23.5016216482474
1,2.5,3,2,0,12.9179008943736,123.154820771969,23.9768309946971
1,2.6,3,2,0,12.9179008943736,111.002065713656,24.3182554947047
1,2.7,3,3,0,12.9179008943736,114.866821296443,25.1173843994115
1,2.8,3,3,0,12.9179008943736,115.890027697827,25.7489376679727
1,2.9,3,2,0,12.9179008943736,100.667005061477,26.4929036004914
1,3,2,2,0,12.9179008943736,99.9564276991889,26.573056711894
1,0,0,0,0,13.5749095646517,13.5749095646517,13.5749095646517
1,0.1,0,0,0,13.5749095646517,13.5749095646517,13.5749095646517
1,0.2,0,0,0,13.5749095646517,13.5749095646517,13.5749095646517
1,0.3,0,0,0,13.5749095646517,13.5749095646517,13.5749095646517
1,0.4,0,0,0,13.5749095646517,13.5732180139592,13.6190175677603
1,0.5,2,1,1,13.5749095646517,26.6085260727479,38.7824101011349
1,0.6,7,3,2,13.5749095646517,92.0796164475215,106.152704310991
1,0.7,10,5,3,13.5749095646517,179.831731870789,204.955758272505
