1,1,0,0,0,2
1,2,0,0,0,2
1,3,0,2811,26,2
1,4,0,0,0,2
1,5,0,312,1,9
1,6,0,0,0,2
1,7,0,1,0,18
1,8,0,121,1,7
1,9,0,1731,9,70
1,10,0,1,0,5
1,11,0,0,0,2
1,12,0,22,0,7
1,13,0,0,0,18
1,14,0,0,0,12
1,15,0,295,1,12
1,16,0,456,3,26
1,17,0,0,0,2
1,18,0,49,1,7
1,19,0,0,0,2
1,20,0,0,0,2
1,21,0,0,0,2
1,22,0,961,3,30
1,23,0,0,0,13
1,24,0,80,1,10
1,25,0,7,0,28
1,26,0,4404,26,26
1,27,0,0,0,2
1,28,0,6216,26,39
1,29,0,0,0,2
1,30,0,0,0,2
1,31,0,0,0,2
1,32,0,253,1,21
1,33,0,19,0,6
1,34,0,75,1,16
1,35,0,0,0,2
1,36,0,0,0,2
1,37,0,1960,26,30
1,38,0,0,0,2
1,39,0,0,0,2
1,40,0,0,0,2
1,41,0,25,0,6
1,42,0,462,2,57
1,43,0,5,0,8
1,44,0,1,0,24
1,45,0,301,2,19
1,46,0,0,0,2
1,47,0,0,0,2
1,48,0,120,2,13
1,49,0,0,0,2
1,50,0,0,0,2
1,51,0,2078,26,37
1,52,0,150,1,8
1,53,0,774,6,38
1,54,0,565,1,22
1,55,0,0,0,2
1,56,0,0,0,2
1,57,0,0,0,2
1,58,0,0,0,2
1,59,0,0,0,2
1,60,0,0,0,2
1,61,0,0,0,2
1,62,0,9071,26,25
1,63,0,0,0,2
1,64,0,0,0,2
1,65,0,0,0,2
1,66,0,0,0,2
1,67,0,0,0,2
1,68,0,250,2,17
1,69,0,0,0,2
1,70,0,20,0,6
1,71,0,0,0,2
1,72,0,0,0,2
1,73,0,0,0,2
1,74,0,2,0,3
1,75,0,0,0,12
1,76,0,0,0,2
1,77,0,0,0,2
1,78,0,6240,26,8
1,79,0,307,3,19
1,80,0,0,0,2
1,81,0,334,2,34
1,82,0,45,0,14
1,83,0,0,0,2
1,84,0,11,0,7
1,85,0,9937,26,41
1,86,0,0,0,2
1,87,0,0,0,2
1,88,0,0,0,2
1,89,0,0,0,2
1,90,0,0,0,14
1,91,0,0,0,2
1,92,0,0,0,2
1,93,0,0,0,3
1,94,0,0,0,2
1,95,0,6740,26,41
1,96,0,0,0,2
1,97,0,0,0,2
1,98,0,0,0,2
1,99,0,0,0,2
1,100,0,0,0,2
1,101,0,0,0,17
1,102,0,0,0,2
1,103,0,16,0,5
1,104,0,64,1,11
1,105,0,0,0,30
1,106,0,63,1,5
1,107,0,0,0,2
1,108,0,0,0,2
